"compound_name","filename","voltage","MS2"
"Sucrose","210204_Std_4uMStdsMix1InH2O_neg2.mzML",50,"55.01772, 6388; 57.03333, 11948; 58.0048, 33328; 58.71376, 3905; 59.01262, 643781; 59.52951, 3787; 66.63487, 3471; 67.35673, 3844; 69.03349, 4679; 71.01263, 480927; 72.99191, 51300; 73.02826, 8803; 74.18578, 3821; 74.71999, 4288; 78.95768, 4958; 83.01263, 20357; 83.29254, 3937; 85.02832, 93643; 87.00761, 20576; 89.02323, 358614; 89.06755, 3503; 89.85375, 4680; 91.33245, 4080; 95.01265, 27783; 97.0284, 4423; 101.02323, 125791; 101.02678, 7851; 112.1311, 4053; 113.02327, 89531; 119.03388, 38739; 126.36392, 3704; 135.35886, 4025; 166.41269, 4009; 209.41273, 4334; 222.65283, 22534; 226.18558, 3759; 281.76385, 4109; 342.16486, 4090; 354.08121, 3959; 53.64235, 3352; 54.81639, 3763; 56.26559, 3479; 56.52001, 4087; 58.00481, 6979; 58.17387, 3708; 59.01262, 112150; 68.42467, 3520; 71.01262, 101560; 72.99187, 14346; 85.02831, 16657; 88.63502, 3973; 89.02026, 6255; 89.02322, 80396; 89.7561, 3339; 93.06612, 3596; 101.0233, 27465; 102.20686, 3142; 113.02332, 16404; 119.03385, 8177; 150.66618, 3672; 160.50735, 3572; 166.3452, 3511; 183.46683, 3225; 185.04015, 3253; 214.86967, 3577; 227.37117, 10082; 296.57858, 3886; 359.35825, 3909"
"Sucrose","210204_Std_4uMStdsMix1InH2O_neg2.mzML",100,"55.01769, 7911; 57.03333, 5117; 58.00481, 15293; 59.01262, 163604; 61.05483, 3115; 70.90595, 3556; 71.01262, 89960; 72.99197, 29387; 74.34179, 3639; 81.08763, 3731; 85.02838, 7356; 86.97448, 3622; 95.01286, 3967; 112.35967, 3306; 114.99109, 3496; 120.98072, 3485; 126.81504, 3361; 134.74062, 4122; 143.65053, 3584; 189.7321, 4320; 221.85744, 3539; 227.37831, 8689; 235.06674, 3459; 239.37163, 3793; 239.59308, 3914; 252.39835, 3382; 277.39243, 3987; 52.30553, 3567; 59.01262, 62189; 59.57515, 2964; 60.47814, 2973; 60.99637, 3445; 71.01261, 31588; 72.99187, 13015; 85.3421, 3304; 98.5323, 3668; 100.42928, 3696; 104.48318, 3983; 105.41071, 3292; 109.80106, 3391; 143.18764, 3805; 227.36687, 4313; 227.37904, 6823; 288.82672, 3490; 295.54218, 3761; 338.17422, 3556; 355.56415, 3805"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"59.01106, 5102; 59.0126, 84014; 64.18577, 4415; 68.85262, 3837; 71.01261, 86696; 73.02824, 4023; 75.60431, 3293; 85.02822, 4744; 87.00747, 10996; 89.02319, 276737; 96.95889, 12612; 101.02323, 116685; 113.02325, 57543; 119.02895, 8440; 119.03381, 142149; 123.6554, 3975; 131.03397, 16885; 143.034, 31005; 149.04439, 13149; 151.73973, 4156; 157.81841, 4060; 161.04454, 33590; 179.05533, 106315; 180.15627, 3917; 214.65001, 4607; 214.70731, 4709; 214.71831, 8068; 214.73065, 12132; 214.7401, 24727; 214.74928, 30210; 214.75873, 21147; 214.7697, 11930; 214.78061, 7177; 214.79196, 5202; 214.80339, 4636; 214.8494, 4373; 216.13669, 6718; 216.14816, 22205; 216.16431, 46721; 216.1765, 6869; 216.18829, 4687; 234.40973, 3748; 241.09381, 3853; 335.37665, 3708; 341.10873, 52253; 59.0126, 67557; 63.82436, 3845; 64.98129, 3039; 71.01263, 70173; 72.59728, 3661; 87.00762, 8970; 89.02322, 223167; 96.95891, 24294; 101.02325, 100388; 101.12664, 3447; 101.19318, 4281; 113.01935, 2605; 113.02328, 64058; 118.83788, 3200; 118.94134, 3593; 119.02913, 6083; 119.03389, 104897; 124.09212, 3492; 124.86754, 3374; 127.11591, 3207; 128.29703, 4003; 128.92447, 3498; 131.03378, 14342; 143.03409, 27542; 148.17313, 3066; 149.04448, 12785; 161.04472, 28397; 179.05533, 85599; 210.74365, 3318; 216.14908, 12644; 216.16235, 61005; 217.71555, 4236; 239.05107, 4299; 239.69902, 3605; 252.61555, 3760; 258.31387, 3568; 341.10922, 48606"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"55.79977, 3059; 58.84032, 3317; 59.01262, 79103; 64.06656, 3162; 67.22832, 3354; 71.01261, 80020; 72.76321, 3907; 75.33013, 3271; 82.27493, 3364; 82.73981, 3378; 83.01263, 5930; 83.46284, 3528; 84.74459, 3274; 85.02814, 9356; 87.0073, 4262; 89.02323, 138701; 89.02633, 7349; 96.9589, 29288; 99.6174, 3477; 101.01949, 4403; 101.02321, 64430; 109.72864, 3780; 113.02319, 28877; 118.94113, 3593; 119.03384, 42240; 131.03383, 3476; 132.59941, 3188; 133.03026, 4131; 227.35515, 5368; 227.36844, 8028; 268.2399, 4167; 321.09616, 3799; 353.4213, 3705; 54.29946, 3681; 55.83493, 3610; 59.01262, 296745; 60.43071, 3480; 70.92906, 3670; 71.01263, 255818; 72.89606, 3303; 72.99191, 14654; 73.02839, 7516; 76.00633, 3101; 81.85663, 3712; 83.01267, 20172; 85.02831, 31649; 85.03118, 4600; 87.00761, 14651; 89.02323, 446186; 95.01263, 11613; 96.95898, 16249; 97.02837, 4384; 101.02326, 208350; 102.84617, 3538; 107.30164, 3999; 113.02331, 111653; 119.03389, 130857; 119.76054, 3622; 131.03412, 10177; 137.28107, 3810; 143.03404, 8623; 149.04448, 3978; 161.04451, 9128; 179.05554, 10739; 192.97647, 3931; 216.15306, 3330; 216.23689, 3627; 222.02785, 4053; 223.32463, 4484; 227.36348, 6122; 227.37592, 8062; 347.49405, 3918; 355.67133, 3964"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg1.mzML",50,"50.7019, 3055; 50.94317, 4054; 51.69529, 3004; 55.01769, 4448; 58.00481, 9680; 59.0126, 210218; 63.7867, 3607; 71.01262, 139104; 72.99192, 12037; 73.02837, 4454; 74.37598, 4439; 75.53821, 3723; 83.01271, 13088; 85.02825, 22836; 85.06043, 3225; 87.00777, 5374; 89.02319, 115394; 95.01262, 11042; 96.95903, 12444; 101.02322, 48970; 101.84743, 4220; 111.34386, 3665; 111.42688, 3742; 113.02329, 27260; 118.11909, 3889; 119.03365, 13252; 119.57608, 3856; 120.83311, 3515; 123.84982, 4063; 135.57704, 3618; 159.56308, 4283; 174.74539, 3507; 192.46925, 3355; 198.7054, 3964; 199.71965, 3434; 199.96556, 3786; 206.64784, 3896; 216.12735, 62333; 216.14046, 10446; 301.65445, 4222; 55.0177, 11541; 57.03333, 10683; 58.00481, 20811; 59.01262, 535072; 62.06776, 3368; 71.01263, 350659; 72.99195, 28965; 73.02833, 15143; 83.01279, 21306; 84.24361, 3577; 84.63133, 3562; 85.02831, 69879; 87.00765, 14301; 89.02322, 256230; 91.63972, 3496; 95.0126, 21839; 96.5895, 4193; 96.95895, 30027; 97.0284, 5833; 99.00752, 4141; 101.02325, 121365; 101.80765, 3614; 113.02328, 79954; 119.03383, 39125; 138.2196, 4184; 163.27174, 3799; 186.0537, 3577; 202.3067, 3928; 227.37102, 5327"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"55.01769, 6855; 56.56161, 3547; 58.00489, 4286; 58.45936, 3270; 59.01261, 107835; 61.30672, 3704; 61.73277, 4767; 71.01262, 39261; 72.99187, 15017; 79.95621, 4881; 85.02806, 5171; 86.74844, 3574; 89.80711, 3402; 96.95875, 15871; 129.7789, 3673; 134.07736, 3826; 142.36406, 4318; 145.4424, 3243; 150.12341, 3769; 171.63425, 3440; 189.86455, 3563; 227.37242, 3841; 227.38521, 6200; 231.69626, 3248; 250.45403, 4468; 295.15448, 3997; 304.08392, 3310; 322.1958, 3980; 51.73864, 3370; 54.49122, 3955; 55.01772, 6718; 58.00485, 5084; 58.25936, 3904; 59.01263, 76618; 60.15794, 3265; 71.01263, 30986; 71.25849, 3026; 72.99195, 7692; 79.95614, 7059; 81.91938, 3424; 85.02834, 6165; 94.11285, 3568; 96.95904, 26115; 100.57652, 3652; 114.47118, 3432; 129.1032, 3528; 151.05695, 3866; 169.90288, 4178; 196.09885, 3542; 200.3425, 3662; 209.96094, 3537; 227.35471, 3635; 227.36913, 7779; 271.93155, 3431"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"53.50667, 3079; 57.80157, 3294; 70.73898, 3919; 71.485, 3334; 73.47649, 3474; 75.22385, 3287; 79.61595, 3581; 87.52831, 3351; 88.14334, 3597; 89.02325, 9807; 89.20906, 3221; 95.75033, 3442; 96.95883, 8780; 117.59689, 3424; 119.03384, 3700; 120.33389, 3655; 124.80693, 3243; 125.38535, 4039; 128.02544, 3414; 174.56645, 3473; 176.9453, 3968; 179.05545, 4284; 216.10272, 6375; 216.11339, 58651; 216.12689, 13669; 216.14433, 4898; 226.17059, 3743; 252.64203, 3965"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"58.89414, 3918; 59.01258, 8179; 64.73302, 3541; 65.09206, 3951; 69.5209, 3339; 69.52979, 3802; 70.21931, 3020; 70.53043, 3282; 71.0126, 11543; 76.70677, 3628; 79.34315, 3111; 89.02316, 10688; 94.10972, 3822; 96.9589, 19440; 100.51797, 3290; 101.02321, 6950; 105.92564, 3264; 136.72861, 3589; 138.18585, 3353; 151.94707, 3174; 168.32939, 3970; 225.95735, 3488; 226.08649, 3457; 227.33685, 9134; 299.98752, 3347"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg2.mzML",50,"59.01263, 9460; 59.81977, 3425; 61.13783, 3553; 65.83648, 3472; 66.24631, 3622; 67.93813, 3408; 70.11893, 3214; 71.01263, 5282; 79.39825, 3698; 83.78392, 3443; 85.99056, 3346; 87.8448, 3876; 89.02325, 3247; 89.40441, 3621; 91.44838, 3275; 91.6939, 3333; 96.95887, 18174; 100.61856, 3820; 101.02299, 4933; 119.68884, 3608; 136.72839, 3826; 145.50578, 3619; 186.90411, 3887; 193.42159, 3672; 215.20633, 3581; 227.34282, 6412; 263.21204, 3834; 264.10367, 3558; 330.40836, 3487"
"Sucrose","210204_Std_4uMStdsMix2InH2O_neg2.mzML",100,"50.79755, 3024; 51.54316, 2999; 54.31099, 3166; 56.14548, 3515; 57.67147, 3771; 59.01267, 3753; 63.51717, 3285; 71.05558, 3185; 71.11449, 3358; 79.56558, 3805; 79.95615, 5624; 96.95882, 8564; 109.4856, 3967; 124.29305, 3997; 149.62468, 3417; 177.65913, 3120; 204.44418, 3262; 227.33275, 5583; 250.39413, 4383; 331.49887, 4306; 347.42194, 3904"
"Sulfanilic acid","210204_Std_4uMStdsMix1InH2O_neg1.mzML",NA,NA
"Sulfanilic acid","210204_Std_4uMStdsMix1InH2O_neg2.mzML",NA,NA
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"65.54253, 22532; 66.2015, 23984; 67.97275, 21845; 79.95367, 45190; 79.9561, 506226; 108.04426, 384610; 109.73495, 22705; 127.72665, 22687; 138.77547, 21882; 172.00652, 12247364; 172.14169, 39120; 54.31382, 3352; 59.0127, 6580; 61.72376, 3917; 65.01336, 4369; 76.96873, 25005; 79.95614, 36883; 80.95569, 3483; 81.03915, 3667; 94.97951, 11023; 101.30315, 3574; 102.02071, 3623; 108.04428, 4121; 109.0476, 25018; 109.17198, 4422; 119.02375, 4459; 124.07413, 4187; 132.05592, 6665; 154.94644, 954830; 172.95724, 131135; 172.9657, 8110; 172.99092, 16091; 173.01033, 734090; 173.11803, 5508; 174.96838, 4447; 50.43643, 3317; 52.29076, 4432; 63.47011, 3442; 73.02838, 4072; 76.9688, 32684; 79.95605, 6198; 80.444, 3204; 87.32647, 3818; 94.97939, 13350; 98.74596, 3724; 109.04755, 4281; 118.77966, 3828; 119.02396, 4743; 132.05563, 16459; 132.64104, 3595; 146.03496, 5712; 146.0714, 3968; 149.38705, 3843; 154.94638, 1204736; 160.97514, 3488; 169.07959, 3648; 172.95711, 187651; 173.0103, 177731; 173.04504, 6854; 173.08203, 4907; 173.1172, 4701; 183.78844, 4210; 184.97539, 3568"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"65.01315, 4506; 67.01635, 3550; 79.43265, 3792; 79.9561, 92479; 80.08013, 3426; 106.0397, 4493; 108.04431, 69622; 111.92184, 4101; 116.02256, 3776; 130.03976, 7903; 132.03728, 3366; 144.04439, 11776; 145.0508, 3720; 167.1832, 3244; 172.00648, 785072; 172.06198, 8647; 172.14157, 10890; 58.49529, 16512; 66.13529, 19972; 79.95613, 909212; 88.15865, 16973; 88.30863, 19816; 102.0749, 16120; 107.03622, 17613; 108.04433, 635726; 152.41534, 17009; 172.00656, 7394479; 172.14095, 16653; 183.97639, 16901; 57.56763, 3858; 67.02888, 4389; 67.21801, 3561; 74.2474, 3685; 76.96883, 41758; 78.79674, 3788; 79.95612, 56708; 80.95549, 7941; 91.02891, 5043; 94.9794, 21073; 95.94618, 3681; 105.04472, 4561; 108.04404, 4779; 109.04753, 33983; 120.01499, 3393; 132.05551, 10366; 133.90807, 3161; 136.93382, 3705; 146.03506, 4989; 149.19249, 3979; 154.94638, 910147; 172.95706, 103934; 173.01027, 408228; 173.0822, 4329; 176.77515, 3388; 51.69268, 3181; 59.69781, 3337; 59.95286, 3327; 65.01329, 11111; 67.02901, 7037; 72.15747, 3656; 76.96879, 45283; 78.37415, 3505; 79.95612, 63354; 81.04461, 6817; 88.93318, 3660; 91.02908, 6308; 94.17464, 3568; 94.97952, 17779; 98.30637, 3545; 100.59875, 3740; 105.04446, 5830; 107.88084, 3974; 109.0415, 4183; 109.04772, 34593; 119.02378, 4740; 122.99467, 3492; 132.05556, 6764; 152.71715, 3445; 154.94641, 956675; 161.25043, 3417; 172.95714, 104750; 173.0103, 398105; 173.08185, 6117; 183.21107, 3438"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",50,"56.29195, 3976; 58.69227, 3436; 65.01328, 4333; 69.09861, 3760; 75.65967, 3312; 79.95612, 565402; 96.41087, 3985; 106.03984, 4426; 107.03641, 4454; 108.04429, 242404; 130.04001, 14983; 144.0443, 27561; 158.23358, 3759; 164.37267, 3740; 166.75348, 3525; 168.25713, 3683; 172.00652, 864725; 172.14232, 4510; 192.05812, 4022; 50.52247, 18299; 69.85683, 19028; 79.95614, 5868540; 80.54097, 19533; 80.96402, 27455; 87.7834, 18263; 107.03642, 71007; 108.04432, 2423033; 172.00656, 8231154; 173.39879, 19302; 53.96854, 3908; 54.09509, 3374; 56.11341, 3874; 63.16892, 3685; 63.36608, 3454; 65.01329, 5873; 67.02908, 4744; 67.73003, 3403; 76.96632, 2885; 76.96883, 107592; 79.95615, 423822; 80.95553, 40879; 80.9603, 6802; 81.0447, 4153; 91.0291, 5367; 94.21201, 3780; 94.9794, 49332; 108.04043, 6306; 108.04439, 20949; 108.05561, 3531; 109.04137, 8287; 109.04772, 143645; 111.7896, 3643; 132.05574, 5156; 142.11057, 3474; 142.83156, 3396; 154.73196, 4150; 154.94647, 989500; 172.95717, 93216; 173.01033, 421912; 175.40546, 3745; 192.94572, 3609; 56.23421, 3679; 64.17958, 3721; 65.01322, 10688; 66.97854, 4271; 67.0289, 9634; 68.62907, 3598; 69.596, 4128; 76.9688, 134511; 79.05553, 3630; 79.95613, 212361; 80.95551, 27522; 81.04453, 10910; 91.02885, 15345; 94.97937, 66970; 108.04401, 9445; 108.05554, 4214; 109.04762, 63972; 119.0239, 5590; 121.36071, 3752; 132.05551, 8596; 144.95126, 3934; 146.03481, 4756; 154.94638, 1308210; 172.94905, 6634; 172.95714, 126062; 173.01025, 238909"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"56.19536, 3792; 56.62709, 3208; 58.33957, 3322; 58.63519, 3881; 65.01332, 6085; 71.41689, 3879; 73.92415, 4010; 74.56016, 4008; 74.84901, 4322; 78.03373, 8679; 79.95612, 2212957; 80.96394, 27144; 91.37289, 3500; 96.75555, 3890; 105.27845, 3624; 107.03642, 58406; 108.04425, 27887; 124.07944, 4539; 128.92052, 3629; 144.04437, 5888; 172.00624, 5234; 172.37401, 3736; 52.48756, 3826; 58.0118, 3591; 58.12888, 3759; 59.96605, 7610; 65.01331, 4889; 71.29753, 3415; 71.37511, 4143; 75.96094, 28488; 76.96881, 490177; 79.95614, 896670; 80.95553, 100313; 80.96031, 13300; 80.96384, 8786; 86.60469, 3833; 88.1106, 3950; 90.25111, 3754; 92.44556, 3749; 94.97941, 250436; 101.25947, 3558; 108.03982, 17162; 109.04758, 10172; 112.88704, 4209; 125.80071, 3730; 126.13914, 3830; 154.94638, 727341; 172.95699, 60226; 51.50146, 16334; 76.84202, 17363; 78.03377, 54739; 79.95613, 17231706; 80.96394, 209433; 87.25033, 22554; 92.96427, 16488; 107.0365, 421469; 108.04436, 233245; 128.6154, 16203; 132.51909, 16488; 138.52306, 16191; 155.68539, 19385; 157.31323, 16373; 169.90799, 16905; 172.00673, 67604; 193.57445, 19667; 51.27246, 3886; 53.01929, 3594; 56.06133, 3849; 59.96603, 11244; 65.01331, 6407; 67.02887, 4892; 75.96098, 26505; 76.96881, 482879; 79.95613, 1166703; 80.95553, 137555; 80.9599, 18827; 80.9639, 10680; 94.97941, 216563; 107.03655, 5185; 108.03995, 23164; 109.04764, 15731; 132.71278, 4393; 154.9464, 648020; 172.95711, 60779"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"56.99992, 3385; 57.13875, 3596; 67.0289, 4522; 72.01758, 3750; 76.96877, 25707; 79.95609, 23575; 81.0447, 6994; 89.44051, 3580; 91.02895, 4484; 94.97929, 17063; 94.98233, 4053; 109.04762, 12334; 110.7382, 3700; 111.08041, 4260; 112.46593, 3608; 119.02412, 4942; 126.09873, 3938; 127.11117, 3757; 132.05551, 14339; 139.78572, 3598; 146.86919, 3695; 149.10966, 4203; 154.94638, 1154798; 172.95709, 167419; 173.01027, 468713; 173.08165, 7730; 173.11731, 6257; 188.79057, 4212; 58.33554, 4037; 63.32415, 4125; 65.01318, 6754; 67.69325, 3340; 76.96879, 20846; 79.95606, 24987; 80.95552, 4820; 83.14911, 4188; 83.75472, 3432; 94.97942, 8282; 103.18579, 3963; 109.04757, 15009; 122.65611, 4144; 132.05544, 7484; 140.65402, 3578; 151.26266, 3691; 154.94638, 1083501; 161.04359, 3824; 172.95711, 178363; 173.01021, 618816; 173.08218, 6221; 173.11771, 7446; 50.91787, 17935; 53.99466, 17235; 60.42074, 16428; 61.67735, 17470; 72.66805, 16352; 74.51926, 17867; 79.95366, 34849; 79.95612, 394135; 94.96844, 15793; 98.42906, 18362; 103.91458, 20337; 108.04431, 299106; 113.7751, 20500; 172.00655, 10771589; 50.76381, 3719; 60.48235, 3975; 65.00579, 3410; 68.38602, 3558; 78.63712, 4184; 79.48014, 3863; 79.95611, 45449; 80.11531, 3696; 83.05874, 3077; 92.94579, 3911; 95.44158, 4295; 96.16089, 3307; 106.03979, 5141; 108.04437, 30730; 111.62296, 3639; 122.05046, 3672; 130.79128, 3432; 132.20213, 3886; 132.21257, 3368; 144.04454, 10654; 172.00653, 987338; 172.03963, 14068; 172.06207, 5553; 172.14183, 15764; 189.8824, 3570"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"50.95321, 3297; 54.14083, 3789; 63.356, 3351; 63.5847, 3817; 69.95654, 3584; 73.66618, 3736; 76.26913, 3352; 76.96879, 51443; 79.95613, 33944; 87.24027, 3461; 91.02943, 3904; 94.97951, 23242; 105.04454, 3775; 109.04772, 20294; 127.11172, 3904; 129.05455, 3768; 132.05566, 5767; 132.8875, 3829; 150.11681, 4214; 154.94638, 1077710; 156.4913, 3403; 161.65793, 3728; 172.95711, 121084; 173.01038, 210639; 173.11717, 5239; 192.93642, 3887; 77.56074, 19530; 79.95613, 1279249; 83.33619, 23010; 87.92072, 30282; 108.04429, 887942; 121.29047, 21559; 130.22601, 24162; 149.31586, 25765; 154.33369, 23627; 172.00652, 10572378; 56.21465, 3625; 59.0127, 3860; 67.02893, 6502; 76.96878, 39592; 79.95612, 79424; 80.95557, 7925; 91.02887, 6023; 94.97937, 21551; 103.03722, 3896; 106.95766, 3586; 108.04445, 7903; 109.04769, 54883; 115.67198, 3494; 124.27555, 4421; 127.11201, 3750; 129.18564, 3707; 131.92223, 3874; 132.7157, 3659; 146.03459, 4797; 154.94637, 830609; 161.09302, 3598; 167.38391, 3647; 172.95706, 102868; 173.01024, 628445; 173.08109, 4320; 55.43967, 3739; 55.47324, 3116; 56.58852, 3525; 58.36954, 3963; 59.35009, 3572; 65.68078, 3820; 79.95615, 114433; 106.03989, 6488; 107.7495, 4006; 108.04436, 75538; 113.08444, 3830; 115.14961, 3677; 131.14221, 4224; 139.36194, 3355; 144.04448, 12210; 145.7688, 3573; 168.0018, 3506; 172.00656, 942924; 172.0396, 11917; 172.14162, 12307"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",50,"65.01328, 7982; 67.02897, 12102; 75.299, 4064; 76.96881, 126603; 79.6201, 3990; 79.95613, 222512; 80.95554, 27969; 81.04451, 7569; 91.02888, 11150; 94.97936, 60493; 104.16208, 4120; 105.0446, 4086; 108.04439, 9876; 109.04768, 90510; 109.64558, 4234; 113.44402, 3551; 122.55724, 3553; 131.03552, 4011; 132.05576, 11853; 146.03502, 4839; 154.94638, 1217963; 155.18811, 4321; 171.94958, 3627; 172.95711, 127855; 173.01019, 300187; 56.32904, 18581; 64.93967, 17729; 75.21922, 20222; 79.79506, 17022; 79.95612, 5741544; 80.96391, 38503; 96.55795, 19775; 107.03649, 85298; 108.04429, 2377759; 157.53714, 16586; 172.00652, 7333888; 176.78812, 19187; 50.90537, 3564; 54.96047, 3496; 63.209, 3442; 65.01333, 5881; 65.92503, 3475; 67.02898, 9179; 69.52547, 3729; 76.96883, 102317; 79.55338, 3904; 79.95615, 364040; 80.95554, 48841; 80.96013, 6501; 81.04438, 4774; 82.68667, 3278; 91.02892, 6531; 94.97939, 51659; 103.9317, 3193; 108.04059, 3784; 108.04414, 20925; 109.04134, 8702; 109.04765, 132338; 109.05174, 8231; 109.27916, 3337; 115.19936, 3716; 126.2144, 4007; 132.05531, 4852; 154.9464, 1116407; 170.13625, 4500; 172.95712, 123189; 173.0103, 447198; 58.2562, 3157; 63.73544, 3827; 65.01331, 5772; 71.61407, 3466; 79.95615, 335862; 81.37266, 3526; 87.60653, 3542; 107.03619, 4712; 108.04433, 133589; 119.16767, 3716; 130.03987, 10588; 144.04445, 20394; 145.01512, 3759; 145.05064, 3501; 153.99596, 4686; 160.96716, 3639; 172.00659, 420763"
"Sulfanilic acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",100,"54.85276, 15859; 55.52577, 18191; 57.51839, 15293; 60.20991, 19187; 63.96111, 23746; 69.45582, 15510; 78.03368, 65007; 79.95611, 16252169; 80.96391, 189767; 92.08063, 16850; 96.16141, 16862; 107.03648, 464320; 108.0443, 256186; 124.09909, 18232; 125.2194, 18322; 126.35783, 17681; 129.47781, 17766; 141.42456, 18028; 153.14642, 18115; 168.75682, 17322; 169.68947, 18013; 172.00621, 67529; 59.29698, 3632; 60.18693, 4262; 60.56948, 3539; 65.01329, 11550; 67.02882, 5444; 75.96098, 22276; 76.9688, 455547; 77.80172, 4343; 79.95612, 1052509; 80.95551, 107341; 80.96027, 16810; 80.96384, 11115; 89.85564, 3544; 92.28205, 3578; 94.97936, 216606; 98.46878, 3579; 108.03979, 28422; 109.04761, 15582; 112.73675, 3967; 113.01405, 3917; 113.10222, 4855; 143.8951, 3806; 154.94637, 643136; 164.68506, 3961; 172.95695, 58350; 191.93539, 4141; 55.011, 3496; 59.96602, 11723; 60.42545, 3969; 65.0133, 11706; 66.70604, 4614; 66.768, 3514; 67.3804, 3405; 68.17283, 3488; 75.53094, 3923; 75.96104, 26330; 76.96882, 508367; 79.95613, 850468; 80.95554, 98668; 80.96027, 10839; 80.96393, 9041; 83.30179, 3594; 88.49238, 3760; 91.69756, 4840; 94.97942, 234607; 96.40589, 3667; 108.03987, 18489; 108.5985, 3513; 109.04756, 11533; 111.19276, 3791; 124.1034, 3840; 139.99286, 3760; 154.9464, 678217; 172.95718, 54497"
"Sulfoacetic acid","210204_Std_4uMStdsMix1InH2O_neg2.mzML",NA,NA
"Sulfoacetic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",20,"50.06895, 3299; 50.71542, 3161; 53.46968, 3279; 56.09156, 2890; 57.87456, 3580; 64.96892, 3384; 66.00842, 3106; 79.95616, 283405; 94.97967, 705576; 96.81618, 3481; 125.18529, 4667; 138.96967, 106077; 140.70671, 4050"
"Sulfoacetic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",35,"53.1798, 3248; 56.47823, 3727; 62.01548, 3310; 65.79829, 3798; 67.89499, 3575; 75.73357, 3749; 78.95799, 5486; 79.95616, 296910; 94.97967, 708220; 111.94227, 4126; 125.01215, 3273; 135.23608, 3571; 138.96973, 105220; 139.02217, 3763"
"Sulfoacetic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",50,"50.73945, 3467; 68.13221, 3533; 79.95615, 570280; 94.97966, 590378; 115.91955, 7932; 124.01507, 3403; 128.67175, 3594; 138.96977, 33290"
"Sulfoacetic acid","210204_Std_4uMStdsMix2InH2O_neg1.mzML",100,"52.0762, 3634; 64.96908, 5271; 66.35049, 3471; 78.95757, 3361; 79.95615, 1069950; 82.81682, 3740; 85.64935, 3900; 94.97964, 45359; 105.67147, 3885; 107.09597, 3719; 115.91943, 4233; 119.82619, 4059; 127.47307, 3878; 128.59206, 3581; 133.37756, 3652; 142.67894, 3750"
"Sulfoacetic acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",20,"55.44526, 3115; 55.93866, 3586; 56.78141, 3373; 56.79926, 3223; 64.96896, 4208; 74.75751, 3599; 79.95614, 320468; 82.61759, 3638; 94.97964, 789812; 100.44204, 3555; 108.33617, 3861; 115.91975, 4564; 122.55434, 3281; 138.96962, 109693; 157.6622, 3604"
"Sulfoacetic acid","210204_Std_4uMStdsMix2InH2O_neg2.mzML",35,"54.70633, 3388; 61.70262, 3212; 66.80187, 3674; 79.95612, 338987; 94.97963, 790971; 101.07648, 4188; 103.28066, 3471; 103.84873, 3251; 112.11469, 3771; 115.9198, 5264; 138.9696, 104893; 144.00078, 4229; 144.80463, 3980; 149.14005, 3658"
